Date,Symbol,High,Low,Open,Close,Volume,Marketcap,DiffDay,Up/Down,Change,MACD,RSI,sma5,sma10
2013-04-29 23:59:59,BTC,147.48800659179688,134.0,134.44400024414062,144.5399932861328,0.0,1603768864.5,10.1,1,,0.0,0.0,,
2013-04-30 23:59:59,BTC,146.92999267578125,134.0500030517578,144.0,139.0,0.0,1542813125.0,-5.0,0,-3.985606680671088,-0.4419367863581556,0.0,,
2013-05-01 23:59:59,BTC,139.88999938964844,107.72000122070312,139.0,116.98999786376952,0.0,1298954593.75,-22.01,0,-18.8135759792562,-2.5389308858382833,0.0,,
2013-05-02 23:59:59,BTC,125.5999984741211,92.28189849853516,116.37999725341795,105.20999908447266,0.0,1168517495.25,-11.17,0,-11.19665324760506,-5.092656297900902,0.0,,
2013-05-03 23:59:59,BTC,108.12799835205078,79.0999984741211,106.25,97.75,0.0,1085995168.75,-8.5,0,-7.6317126183863495,-7.630501988758056,0.0,120.697998046875,
2013-05-04 23:59:59,BTC,115.0,92.5,98.0999984741211,112.5,0.0,1250316562.5,14.4,1,15.089514066496163,-8.35524716548366,0.07895339556239378,114.28999938964844,
2013-05-05 23:59:59,BTC,118.8000030517578,107.14299774169922,112.9000015258789,115.91000366210938,0.0,1288693175.5,3.01,1,3.0311143663194446,-8.555827884567805,0.13773538742421465,109.67200012207032,
2013-05-06 23:59:59,BTC,124.66300201416016,106.63999938964844,115.9800033569336,112.3000030517578,0.0,1249023060.0,-3.68,0,-3.2146041961261287,-8.903452965193793,0.16523623176058777,108.73400115966797,
2013-05-07 23:59:59,BTC,113.44400024414062,97.6999969482422,112.25,111.5,0.0,1240593600.0,-0.75,0,-0.7174915262401779,-9.138162853400587,0.19270414232850896,109.99200134277343,
2013-05-08 23:59:59,BTC,115.77999877929688,109.5999984741211,109.5999984741211,113.56600189208984,0.0,1264049202.15,3.97,1,1.8529164951478418,-9.053104491191903,0.13493813487851014,113.1552017211914,116.92659988403321
2013-05-09 23:59:59,BTC,113.45999908447266,109.26000213623048,113.1999969482422,112.66999816894533,0.0,1254535382.0,-0.53,0,-0.7952460616898085,-8.95477012274715,0.10566666515886425,113.18920135498047,113.73960037231446
2013-05-10 23:59:59,BTC,122.0,111.5510025024414,112.79900360107422,117.1999969482422,0.0,1305479080.0,4.4,1,4.020590088680286,-8.414311440030318,0.09555905452261015,113.44720001220703,111.55960006713867
2013-05-11 23:59:59,BTC,118.6790008544922,113.01000213623048,117.6999969482422,115.24299621582033,0.0,1284207489.42,-2.46,0,-1.698151555133918,-8.05109957963306,0.08614112217598802,114.03579864501953,111.38489990234375
2013-05-12 23:59:59,BTC,117.4489974975586,113.43499755859376,115.63999938964844,115.0,0.0,1281982625.0,-0.64,0,-0.2113010572350667,-7.6941657736934275,0.09843019433370159,114.73579864501953,112.36389999389648
2013-05-13 23:59:59,BTC,118.6989974975586,114.5,114.81999969482422,117.9800033569336,0.0,1315710010.5,3.16,1,2.591307266898777,-7.089112914085703,0.07976407510787453,115.61859893798828,114.38690032958985
