Date,Symbol,High,Low,Open,Close,Volume,Marketcap,DiffDay,Up/Down,Change,MACD,RSI,sma5,sma10
2015-08-08 23:59:59,ETH,2.7988100051879883,0.7147250175476074,2.793760061264038,0.7533249855041504,674188.0,45486894.2408,-2.04,0,,0.0,0.0,,
2015-08-09 23:59:59,ETH,0.8798099756240845,0.629190981388092,0.7061359882354736,0.7018970251083374,532170.0,42399573.4991,-0.0,0,-7.326995065675783,-0.004102515359210246,0.0,,
2015-08-10 23:59:59,ETH,0.7298539876937866,0.6365460157394409,0.7139890193939209,0.7084479928016663,405283.0,42818364.3945,-0.01,0,0.9333231883006939,-0.00674740016528641,0.0,,
2015-08-11 23:59:59,ETH,1.131410002708435,0.6632350087165833,0.7080870270729065,1.0678600072860718,1463100.0,64569288.4328,0.36,1,50.73230754216066,0.01992833397874083,0.07517655638524445,,
2015-08-12 23:59:59,ETH,1.2899399995803833,0.8836079835891724,1.058750033378601,1.2174400091171265,2150620.0,73645010.9863,0.16,1,14.007454236553624,0.05253333000427374,0.08985395449512623,0.8897940039634704,
2015-08-13 23:59:59,ETH,1.9650700092315676,1.1719900369644165,1.222239971160889,1.827669978141785,4068680.0,110607191.674,0.61,1,50.12402783338706,0.12615919815155263,0.11189732711365252,1.1046630024909974,
2015-08-14 23:59:59,ETH,2.2618799209594727,1.7547500133514404,1.810920000076294,1.8278700113296509,4637030.0,110672321.811,0.02,1,0.010944710492501779,0.18242152828589941,0.11525641560460542,1.32985759973526,
2015-08-15 23:59:59,ETH,1.8772399425506592,1.5709799528121948,1.802889943122864,1.6888999938964844,2554360.0,102303608.467,-0.11,0,-8.228433769636464,0.2133368963362503,0.1536016193753511,1.5259479999542236,
2015-08-16 23:59:59,ETH,1.6952400207519531,1.0898100137710571,1.6843500137329102,1.5660300254821775,3550790.0,94901005.3503,-0.12,0,-7.8459522751791075,0.2253255559171643,0.19189396145365833,1.6255820035934447,
2015-08-17 23:59:59,ETH,1.58118999004364,1.1853400468826294,1.58118999004364,1.2036099433898926,1942830.0,87295366.5007,-0.38,0,-30.111090730237017,0.2032395640724316,0.23010808726618848,1.622815990447998,1.2563049972057343
2015-08-18 23:59:59,ETH,1.3311599493026731,1.087049961090088,1.2152999639511108,1.087049961090088,1485680.0,78868413.078,-0.13,0,-10.722596612111458,0.17432137171349749,0.26826875458918664,1.4746919870376587,1.289677494764328
2015-08-19 23:59:59,ETH,1.317989945411682,1.1669299602508545,1.1669299602508545,1.2588599920272827,1486240.0,91366391.4393,0.09,1,15.805164167882833,0.1633837434533283,0.22000269823151086,1.360889983177185,1.3453737914562225
2015-08-20 23:59:59,ETH,1.5333000421524048,1.248329997062683,1.2511800527572632,1.4649200439453125,2843760.0,106351420.178,0.21,1,16.3687823286995,0.1693902924799522,0.21346419078180645,1.3160939931869506,1.4210209965705871
2015-08-21 23:59:59,ETH,1.5564199686050415,1.3528000116348269,1.477519989013672,1.3952900171279907,2020970.0,101331855.597,-0.08,0,-4.990362287594191,0.1666113724272935,0.19233025952422622,1.2819459915161133,1.4537639975547791
2015-08-22 23:59:59,ETH,1.4764100313186646,1.352679967880249,1.396289944648743,1.37923002243042,948310.0,100201825.662,-0.02,0,-1.1644174239530087,0.16125431158477976,0.19231899893846105,1.3170700073242188,1.4699429988861084
2015-08-23 23:59:59,ETH,1.4097000360488892,1.2977700233459473,1.375,1.3525899648666382,1589300.0,98300351.3461,-0.02,0,-1.9695590131343594,0.153094395374477,64.66379012708495,1.3701780080795287,1.4224349975585937
2015-08-24 23:59:59,ETH,1.362779974937439,1.2312699556350708,1.3455899953842163,1.2312699556350708,924920.0,89515256.5525,-0.11,0,-9.853242067373627,0.13527868369979013,63.16787918959867,1.3646600008010865,1.3627749919891357
2015-08-25 23:59:59,ETH,1.241819977760315,1.1286499500274658,1.2286100387573242,1.1401900053024292,1307180.0,82922632.9052,-0.09,0,-7.988137933947521,0.11251323055263351,63.786900075204386,1.2997139930725097,1.3079039931297303
2015-08-26 23:59:59,ETH,1.2024799585342407,1.0618300437927246,1.132789969444275,1.159980058670044,1056750.0,84390923.5384,0.03,1,1.7356803055264058,0.09497354097033894,64.46219802271398,1.2526520013809204,1.2672989964485168
2015-08-27 23:59:59,ETH,1.188830018043518,1.1372900009155271,1.1698100566864014,1.147699952125549,686662.0,83524585.3858,-0.02,0,-1.0699753469320967,0.07916968973883409,52.616211957801305,1.2063459873199462,1.2617079973220826
2015-08-28 23:59:59,ETH,1.2077900171279907,1.1204999685287476,1.1476600170135498,1.1913800239562988,721872.0,86731076.6374,0.04,1,3.8058790322203904,0.06936998650134618,36.26405225998787,1.1741039991378783,1.2721410036087035
2015-08-29 23:59:59,ETH,1.2072099447250366,1.1494899988174438,1.1935299634933472,1.1825499534606934,375377.0,86113894.6912,-0.01,0,-0.7466974625270213,0.06019722208484635,32.442519740826,1.1643599987030029,1.2645099997520446
2015-08-30 23:59:59,ETH,1.367990016937256,1.170609951019287,1.1829899549484253,1.3192700147628784,1337650.0,96097349.1063,0.14,1,11.561461814114349,0.06323101870474468,33.59602017746552,1.2001760005950928,1.2499449968338012
2015-08-31 23:59:59,ETH,1.39614999294281,1.20100998878479,1.3213800191879272,1.358240008354187,1447180.0,98963974.8992,0.04,1,2.9539058081535297,0.06799606091616828,40.599851450764206,1.2398279905319214,1.246239995956421
2015-09-01 23:59:59,ETH,1.39274001121521,1.3366299867630005,1.3534799814224243,1.3516099452972412,778862.0,98507500.0511,-0.0,0,-0.490530798475868,0.07042557829190166,49.27434411293809,1.2806099891662597,1.243477988243103
2015-09-02 23:59:59,ETH,1.3549100160598757,1.2646199464797974,1.3515700101852417,1.2947900295257568,883769.0,94389544.2517,-0.06,0,-4.388349807751904,0.06699383277497128,52.63943575309851,1.3012919902801514,1.237697994709015
2015-09-03 23:59:59,ETH,1.3099900484085083,1.2110300064086914,1.2951899766921997,1.264930009841919,702991.0,92234142.4838,-0.03,0,-2.3606064724141977,0.06115968491342372,43.47040391845509,1.3177680015563964,1.2410640001296998
2015-09-04 23:59:59,ETH,1.3025200366973877,1.2368099689483645,1.264930009841919,1.2744100093841553,474391.0,92953700.9787,0.01,1,0.7494485440677515,0.05664803416015696,42.78228566408126,1.3087960004806518,1.2544860005378724
2015-09-05 23:59:59,ETH,1.3423000574111938,1.2711900472640991,1.28056001663208,1.3388099670410156,448453.0,97683882.5429,0.06,1,5.0533154308777695,0.05760502196814277,42.852834144898026,1.3049099922180176,1.2723689913749694
2015-09-06 23:59:59,ETH,1.3736399412155151,1.2942500114440918,1.3380099534988403,1.295830011367798,491968.0,94580163.7911,-0.04,0,-3.3167896480380605,0.05426973080140063,38.61116483801749,1.2937540054321288,1.2871819972991942
2015-09-07 23:59:59,ETH,1.3054800033569336,1.2378499507904053,1.2958999872207642,1.246649980545044,489014.0,91020734.5517,-0.05,0,-3.944975060381606,0.04711495912876007,40.940122275597474,1.2841259956359863,1.2927089929580688
2015-09-08 23:59:59,ETH,1.282379984855652,1.2306100130081177,1.246649980545044,1.2424299716949463,427892.0,90743242.4997,-0.0,0,-0.3396576826250127,0.04063580729316474,49.43708196811359,1.2796259880065919,1.2986969947814941
2015-09-09 23:59:59,ETH,1.2604800462722778,1.201840043067932,1.2393499612808228,1.2065099477767944,366748.0,88150124.7109,-0.03,0,-2.9771842316211963,0.032231047596100515,51.53242058666884,1.2660459756851197,1.2874209880828857
2015-09-10 23:59:59,ETH,1.2215700149536133,1.1361500024795532,1.207610011100769,1.1657700538635254,662782.0,85202731.6627,-0.04,0,-3.4946766541352927,0.022028910454651385,53.471849206381755,1.2314379930496215,1.2681739926338196
2015-09-11 23:59:59,ETH,1.16907000541687,0.9406750202178956,1.16497004032135,0.9829779863357544,1942600.0,71868264.5796,-0.18,0,-18.595743757107392,-0.0007969620424848056,48.631455960994124,1.168867588043213,1.2313107967376709
2015-09-12 23:59:59,ETH,1.1148899793624878,0.9697800278663636,0.987227976322174,1.0387400388717651,772430.0,75971273.1522,0.05,1,5.672767173950137,-0.014223143289020967,49.76802144689495,1.1272855997085571,1.2057057976722718
2015-09-13 23:59:59,ETH,1.0427000522613523,0.9028319716453552,1.0417799949645996,0.936003029346466,644138.0,68480586.7159,-0.11,0,-10.9761407072616,-0.03277568897662686,47.731461428925975,1.0660002112388611,1.1728130996227264
2015-09-14 23:59:59,ETH,0.9493870139122008,0.8717600107192993,0.9405660033226012,0.8756219744682312,741085.0,64084134.617,-0.06,0,-6.8957902655314705,-0.05175436944607337,32.02195090678282,0.9998226165771484,1.132934296131134
2015-09-15 23:59:59,ETH,1.0455399751663208,0.8751890063285828,0.8751890063285828,0.9444100260734558,703390.0,69141408.7519,0.07,1,7.855907413356075,-0.060546546672190615,27.679672224086318,0.9555506110191345,1.0934943020343781
2015-09-16 23:59:59,ETH,0.9526979923248292,0.9016389846801758,0.9419770240783693,0.9071750044822692,615593.0,66437873.289,-0.03,0,-4.104502594010173,-0.0697153305897027,26.663249250385988,0.9403900146484375,1.0546288013458252
2015-09-17 23:59:59,ETH,0.9092040061950684,0.8311319947242737,0.9068650007247924,0.8742309808731079,897940.0,64046215.9505,-0.03,0,-3.768343187318707,-0.07873238733048193,27.014738355055755,0.907488203048706,1.0173869013786316
2015-09-18 23:59:59,ETH,0.8881019949913025,0.8339080214500427,0.8745740056037903,0.8536850214004517,484622.0,62561883.0773,-0.02,0,-2.4067377261640424,-0.08653879165990275,26.318572929583183,0.8910246014595031,0.9785124063491821
2015-09-19 23:59:59,ETH,0.9118829965591432,0.8337839841842651,0.849602997303009,0.8823909759521484,386988.0,64687991.9997,0.03,1,3.362593208512114,-0.08937878965563961,15.514928581390919,0.8923784017562866,0.9461005091667175
2015-09-20 23:59:59,ETH,0.9477409720420836,0.8732050061225891,0.8811910152435303,0.938444972038269,508314.0,68822183.059,0.06,1,6.3525123911920405,-0.08611375375761599,25.97576858286348,0.8911853909492493,0.9233680009841919
2015-09-21 23:59:59,ETH,0.9573259949684144,0.8783010244369507,0.9414960145950316,0.9190469980239868,424039.0,67422915.0922,-0.02,0,-2.110661811201079,-0.08412174061064426,26.314368857763526,0.8935597896575928,0.9169749021530151
2015-09-22 23:59:59,ETH,0.9193369746208192,0.8652250170707703,0.9193369746208192,0.9017959833145142,487914.0,66180153.1012,-0.02,0,-1.912962025631037,-0.08297854355652856,26.700035821056915,0.899072790145874,0.90328049659729
2015-09-23 23:59:59,ETH,0.9089099764823914,0.8851360082626343,0.9035599827766418,0.8934059739112854,200541.0,65587498.9815,-0.01,0,-0.9391037947169448,-0.08180654042029634,27.043097463991856,0.9070169806480408,0.899020791053772
2015-09-24 23:59:59,ETH,0.9085710048675536,0.7934600114822388,0.8967959880828857,0.8136100172996521,842505.0,59749887.5183,-0.08,0,-9.807641857271344,-0.08632152549431527,26.769667928504603,0.8932607889175415,0.892819595336914
2015-09-25 23:59:59,ETH,0.8256649971008301,0.7127450108528137,0.8200309872627258,0.7362229824066162,903457.0,54085581.3072,-0.08,0,-10.511358208360711,-0.09504851059512154,28.42402123715057,0.852816390991211,0.8720008909702301
2015-09-26 23:59:59,ETH,0.7875440120697021,0.7093279957771301,0.7376300096511841,0.7859640121459961,369620.0,57759115.3858,0.05,1,6.7562451768054,-0.09683477278212627,31.323632152947837,0.8261997938156128,0.8598797917366028
2015-09-27 23:59:59,ETH,0.7912769913673401,0.719169020652771,0.7912769913673401,0.7208390235900879,413801.0,52990396.2203,-0.07,0,-9.034609174120153,-0.10232589155666527,32.37339022419671,0.7900084018707275,0.8445405960083008
2015-09-28 23:59:59,ETH,0.7256770133972168,0.5570619702339172,0.7237150073051453,0.5828859806060791,1320890.0,42863006.0965,-0.14,0,-23.667243264380208,-0.1164667442641405,31.05684373846246,0.7279044032096863,0.8174606919288635
