Date,Symbol,High,Low,Open,Close,Volume,Marketcap,DiffDay,Up/Down,Change,MACD,RSI,sma5,sma10
2014-05-22 23:59:59,XMR,2.18887996673584,1.359089970588684,1.589400053024292,2.095580101013184,132918.0,1855607.93064,0.51,1,,0.0,0.0,,
2014-05-23 23:59:59,XMR,3.4343700408935547,2.051039934158325,2.051039934158325,2.963020086288452,266852.0,2692180.34199,0.91,1,41.39378804255074,0.06919749170287037,0.0,,
2014-05-24 23:59:59,XMR,4.01423978805542,2.6177799701690674,2.9203898906707764,3.702450037002564,248028.0,3456657.53448,0.78,1,24.955279720710195,0.1816093403395458,1.5335542947795489,,
2014-05-25 23:59:59,XMR,4.04302978515625,2.803299903869629,4.04302978515625,3.1385600566864014,283545.0,2993339.41728,-0.9,0,-17.96651872615434,0.22262900291753684,0.8563917635214295,,
2014-05-26 23:59:59,XMR,3.762350082397461,2.312020063400269,3.2189700603485107,3.021859884262085,220148.0,2946133.3216,-0.2,0,-3.8618657679031894,0.24292041707536205,1.2749591791591683,2.984294033050537,
2014-05-27 23:59:59,XMR,3.033799886703491,2.0652499198913574,3.033799886703491,2.2082300186157227,97602.6015625,2199815.53958,-0.83,0,-36.84534033082315,0.19114497829189236,1.6853064901491592,3.006824016571045,
2014-05-28 23:59:59,XMR,2.84689998626709,1.9061599969863887,2.2401199340820312,2.268860101699829,177716.0,2315317.60277,0.03,1,2.7456416484236428,0.15323847329967988,2.090384236596549,2.8679920196533204,
2014-05-29 23:59:59,XMR,2.4940900802612305,1.6765300035476685,2.205440044403076,1.6765300035476685,109157.0,1742651.60972,-0.53,0,-35.33071862112482,0.0745419333728492,2.4918280112391216,2.4628080129623413,
2014-05-30 23:59:59,XMR,1.8666399717330933,1.082900047302246,1.676509976387024,1.567639946937561,119296.0,1667566.07652,-0.11,0,-6.946113922576923,0.0033492330923561298,2.8857184629303703,2.148623991012573,
2014-05-31 23:59:59,XMR,2.284640073776245,1.4076999425888062,1.575039982795715,1.938539981842041,117399.0,2113584.5887,0.36,1,23.659771851887676,-0.022879224264280573,2.22169586751869,1.9319600105285644,2.458127021789551
2014-06-01 23:59:59,XMR,2.565659999847412,1.535140037536621,1.936769962310791,1.7374500036239624,130602.0,1934458.58677,-0.2,0,-11.573856962712387,-0.05920921932446355,1.8122303025375004,1.8378040075302124,2.4223140120506286
2014-06-02 23:59:59,XMR,1.941640019416809,1.5993599891662598,1.764639973640442,1.729290008544922,47671.69921875,1964406.64617,-0.04,0,-0.4718696712939651,-0.08764908150812589,2.063757829191786,1.729889988899231,2.2989410042762755
2014-06-03 23:59:59,XMR,2.0957300662994385,1.6537599563598633,1.7308199405670166,1.930799961090088,91331.6015625,2238383.43915,0.2,1,11.652756423124336,-0.09285730687339644,1.8000091863048766,1.7807439804077148,2.1217759966850283
2014-06-04 23:59:59,XMR,1.9881399869918823,1.7117899656295776,1.9308199882507324,1.80525004863739,51886.3984375,2136582.87713,-0.13,0,-6.954710376408163,-0.10589500002619268,1.5512530940642506,1.8282660007476808,1.988444995880127
2014-06-06 23:59:59,XMR,1.507449984550476,1.173449993133545,1.462090015411377,1.24072003364563,100635.0,1524539.04252,-0.22,0,-45.5001934105143,-0.15993666964637354,1.5462544394449225,1.6887020111083983,1.8103310108184814
2014-06-07 23:59:59,XMR,1.6893800497055054,1.2131500244140625,1.2397700548171997,1.360759973526001,44187.0,1702749.94529,0.12,1,9.675022295533935,-0.19087853332248117,40.12806402941442,1.613364005088806,1.7255840063095094
