Date,Symbol,High,Low,Open,Close,Volume,Marketcap,DiffDay,Up/Down,Change,MACD,RSI,sma5,sma10
2017-06-14 23:59:59,MIOTA,0.6061959862709045,0.4957450032234192,0.5923470258712769,0.5289160013198853,14194900.0,1470138039.16,-0.06,0,,0.0,0.0,,
2017-06-15 23:59:59,MIOTA,0.5431650280952454,0.300365000963211,0.5282840132713318,0.363660991191864,10300400.0,1010806762.25,-0.16,0,-45.44205018702001,-0.013182735850668315,0.0,,
2017-06-16 23:59:59,MIOTA,0.4482490122318268,0.3098520040512085,0.353285014629364,0.4107570052146911,6920690.0,1141711520.45,0.06,1,12.950526771781165,-0.019603912554064185,0.0,,
2017-06-17 23:59:59,MIOTA,0.4442049860954284,0.4141390025615692,0.4267620146274566,0.4199059903621673,3100660.0,1167141443.01,-0.01,0,2.227347320027879,-0.023681509018703195,15.705058149453478,,
2017-06-18 23:59:59,MIOTA,0.4260689914226532,0.3937900066375732,0.4205969870090484,0.4058620035648346,2514450.0,1128105719.72,-0.01,0,-3.460286174605957,-0.027726650391997287,19.81261622461605,0.42582039833068847,
2017-06-19 23:59:59,MIOTA,0.420989990234375,0.3882310092449188,0.405456006526947,0.4121829867362976,3543640.0,1145675130.64,0.01,1,1.5574217630484013,-0.030075709501076797,23.445047037514,0.40247379541397094,
2017-06-20 23:59:59,MIOTA,0.4220319986343384,0.3986490070819855,0.4142990112304687,0.4184939861297607,3755470.0,1163216746.25,0.0,0,1.5311159355300292,-0.031069955751719558,15.790598538993152,0.4134403944015503,
2017-06-21 23:59:59,MIOTA,0.4373399913311004,0.405036985874176,0.4194389879703522,0.41354700922966,3999810.0,1149466409.94,-0.01,0,-1.1962308491399207,-0.03188948067799502,11.307122611419146,0.41399839520454407,
2017-06-22 23:59:59,MIOTA,0.4272829890251159,0.4072610139846802,0.4133709967136383,0.4177420139312744,2343320.0,1161126539.48,0.0,0,1.0143960923399578,-0.031833501476765835,13.259073172622593,0.4135655999183655,
2017-06-23 23:59:59,MIOTA,0.4809100031852722,0.4084050059318542,0.4177690148353576,0.4809100031852722,3768560.0,1336703908.4,0.06,1,15.12129188528066,-0.02638782630480857,18.340026123289178,0.428575199842453,0.42719779908657074
2017-06-24 23:59:59,MIOTA,0.6356120109558105,0.4827690124511719,0.4827690124511719,0.512910008430481,19215500.0,1425648877.45,0.03,1,6.654052740275529,-0.019267848742491378,23.30904654279908,0.4487206041812897,0.42559719979763033
2017-06-25 23:59:59,MIOTA,0.5255640149116516,0.4549509882926941,0.5141850113868713,0.4709410071372986,5012890.0,1308994771.01,-0.04,0,-8.911732182401924,-0.016817896638793073,25.969000670461952,0.45921000838279724,0.4363252013921738
2017-06-26 23:59:59,MIOTA,0.4736619889736175,0.3511559963226318,0.4701919853687286,0.4024380147457123,9101080.0,1118588608.03,-0.07,0,-17.02199839020455,-0.020171387726805157,26.378106972291732,0.4569882094860077,0.4354933023452759
2017-06-27 23:59:59,MIOTA,0.4200350046157837,0.3535490036010742,0.4119890034198761,0.3922689855098724,4411090.0,1090323564.58,-0.02,0,-2.59236126522268,-0.02338009803136243,27.257797112469447,0.4518936038017273,0.4327296018600464
2017-06-28 23:59:59,MIOTA,0.3998740017414093,0.357338011264801,0.3998740017414093,0.3791359961032867,4704400.0,1053819993.38,-0.02,0,-3.463925752649432,-0.02667525086615502,26.85075663528491,0.4315388023853302,0.4300570011138916
2017-06-29 23:59:59,MIOTA,0.4593870043754577,0.3615680038928985,0.3757669925689697,0.4177980124950409,5324020.0,1161282193.18,0.04,1,10.19740061326745,-0.025868782396452017,49.316767567483595,0.4125164031982422,0.43061850368976595
2017-06-30 23:59:59,MIOTA,0.4530079960823059,0.3981949985027313,0.4171670079231262,0.4015910029411316,5044270.0,1116234345.88,-0.02,0,-4.035700360619148,-0.026234999800313352,54.35309259777775,0.3986464023590088,0.42892820537090304
2017-07-01 23:59:59,MIOTA,0.4141919910907745,0.3814890086650848,0.4022949934005737,0.389629989862442,2334640.0,1082988384.17,-0.01,0,-3.069838921514328,-0.027177102800495456,53.14174856396604,0.39608479738235475,0.4265365034341812
2017-07-02 23:59:59,MIOTA,0.3968900144100189,0.3667980134487152,0.3918800055980682,0.3822489976882934,2971770.0,1062472671.15,-0.01,0,-1.93093826767009,-0.02819430420996627,51.81290114304948,0.3940807998180389,0.42298720180988314
2017-07-03 23:59:59,MIOTA,0.3849549889564514,0.3560239970684051,0.379054993391037,0.3761389851570129,3873180.0,1045489741.12,-0.0,0,-1.6244028862708808,-0.029157362676178356,51.30073552421215,0.3934813976287842,0.4125101000070572
2017-07-04 23:59:59,MIOTA,0.4106979966163635,0.373865008354187,0.3749000132083893,0.3963899910449981,3933710.0,1101778008.88,0.02,1,5.383915703269042,-0.027964153168030248,51.468077831550964,0.38919979333877563,0.4008580982685088
2017-07-05 23:59:59,MIOTA,0.4008409976959228,0.3718090057373047,0.3962729871273041,0.3801299929618835,3061100.0,1056582846.48,-0.02,0,-4.277483593551917,-0.028007716469780675,51.7566709152858,0.384907591342926,0.39177699685096734
2017-07-06 23:59:59,MIOTA,0.3828650116920471,0.3172950148582458,0.3802529871463775,0.3538799881935119,8218370.0,983620176.548,-0.03,0,-7.417770330097703,-0.029816688480084452,48.33039451960113,0.37775759100913997,0.3869211941957474
2017-07-07 23:59:59,MIOTA,0.3559939861297607,0.2718589901924133,0.3558030128479004,0.2845650017261505,8804780.0,790957034.982,-0.07,0,-24.358226080825734,-0.03642358355130759,40.78537665495616,0.3582207918167114,0.3761507958173752
