Date,Symbol,High,Low,Open,Close,Volume,Marketcap,DiffDay,Up/Down,Change,MACD,RSI,sma5,sma10
2014-08-06 23:59:59,XLM,0.0034024699125438,0.00226571992971,0.0023730800021439,0.0026570300105959,35819.80078125,966369.516387,0.0,0,,0.0,0.0,,
2014-08-07 23:59:59,XLM,0.0030419500544667,0.0024549700319767,0.0026861000806093,0.0025007000658661,142864.0,1079147.57674,-0.0,0,-6.2514472192672175,-1.2470764821750739e-05,0.0,,
2014-08-08 23:59:59,XLM,0.0032433199230581,0.0024929100181907,0.0024929998908191,0.0028810000512748,93707.796875,1260109.49815,0.0,0,15.207740848240647,8.238130690355495e-06,0.101942362212597,,
2014-08-09 23:59:59,XLM,0.0037104899529367,0.0028728800825774,0.002883719978854,0.0034807899501174,233579.0,1645185.47325,0.0,0,20.818809030468497,7.221565465235147e-05,0.2735496649037401,,
2014-08-10 23:59:59,XLM,0.0076201697811484,0.0033631199039518,0.0034968398977071,0.0043025100603699,352737.0,2216011.86288,0.0,0,23.607288058987447,0.00018706784712531344,0.3971748249209526,0.00316440602764482,
2014-08-11 23:59:59,XLM,0.0050654099322855,0.003591249929741,0.0045658098533749,0.003591249929741,479942.0,2273973.66422,-0.0,0,-19.805364275501596,0.00021818123141008252,0.3106827862402639,0.00335125001147384,
2014-08-12 23:59:59,XLM,0.0036791099701076,0.0025028900709003,0.003591570071876,0.0026588200125843,345441.0,2271969.53352,-0.0,0,-35.069313181918,0.00016568954500633185,0.46357358420117123,0.0033828740008174803,
2014-08-13 23:59:59,XLM,0.0032151499763131,0.0025696500670164,0.0026185701135545,0.0027727200649678,256302.0,2589318.4356,0.0,0,4.283857193958469,0.00013176142399687644,0.6160071432463639,0.0033612180035560804,
2014-08-14 23:59:59,XLM,0.002850370015949,0.002481719944626,0.0027633500285446,0.0025401699822396,169177.0,2487700.82002,-0.0,0,-9.154902402364693,8.512700436731158e-05,0.7686199144525006,0.0031730940099805203,
2014-08-15 23:59:59,XLM,0.0026095500215888,0.0023569299373775,0.002566090086475,0.002403340069577,135243.0,2431615.89593,-0.0,0,-5.693322988064813,3.670475089109391e-05,0.9201655111318559,0.0027932600118219402,0.00297883301973338
2014-08-16 23:59:59,XLM,0.0025317599065601,0.0022311599459499,0.0024009400513023,0.0025252199266105,116834.0,2594830.53017,0.0,0,5.071269712361253,8.07140982959486e-06,1.0718467080036902,0.00258005401119584,0.00296565201133484
2014-08-17 23:59:59,XLM,0.0025450598914176,0.0022986000403761,0.002507499884814,0.0023367300163954,61889.0,2421904.86003,-0.0,0,-8.066396583797953,-2.949033352440348e-05,1.2229127791444512,0.0025156360119580603,0.00294925500638777
2014-08-18 23:59:59,XLM,0.0023676499258726,0.0019278499530628,0.0023363400250673,0.0020246100611984,104237.0,2111934.56745,-0.0,0,-15.416299720068128,-8.34814356149103e-05,1.3721442353852922,0.0023660140112041804,0.0028636160073801297
2014-08-19 23:59:59,XLM,0.0022237699013203,0.0019975600298494,0.0020275400020182,0.0022237699013203,66940.6015625,2319684.64694,0.0,0,9.836948059223511,-0.00010894340658076972,1.5219012236586593,0.00230273399502032,0.00273791400250042
2014-08-20 23:59:59,XLM,0.002521330025047,0.0022205999121069,0.0022230099420994,0.0024955898988991,96583.796875,2603228.66486,0.0,0,12.22338684489859,-0.00010596707739866668,1.2874521822306662,0.00232118396088474,0.0025572219863533403
2014-08-21 23:59:59,XLM,0.0026243200991302,0.0023287700023502,0.0024882201105356,0.0023901399690657,76029.296875,2493230.44292,-0.0,0,-4.411872576425729,-0.00011083955375382941,55.23416875365652,0.00229416796937578,0.00243711099028581
2014-08-22 23:59:59,XLM,0.0024080199655145,0.0022719800472259,0.0023923700209707,0.0023549499455839,50589.1015625,2456522.64367,-0.0,0,-1.494300273676291,-0.00011620107352632155,59.95730337180455,0.0022978119552134802,0.0024067239835857705
2014-08-23 23:59:59,XLM,0.0023875599727034,0.0022222499828785,0.0023584500886499,0.0022372601088136,43776.30078125,2333756.49155,-0.0,0,-5.260444965995032,-0.00012846582871976504,57.92762364288381,0.00234034196473652,0.00235317798797035
2014-08-24 23:59:59,XLM,0.0022929899860173,0.0022014700807631,0.0022366000339388,0.002232169965282,37470.3984375,2328446.95196,-0.0,0,-0.22803566084883095,-0.000137017020691852,40.30145319611307,0.00234202197752886,0.0023223779862745902
2014-08-25 23:59:59,XLM,0.0022423400077968,0.0021748200524598,0.002235870109871,0.0022208499722182,38511.6015625,2316638.70282,-0.0,0,-0.5097144429118563,-0.000143058244382288,48.39291041494118,0.00228707399219268,0.00230412897653871
2014-08-26 23:59:59,XLM,0.0023384399246424,0.0022210499737411,0.0022210499737411,0.0023145200684666,99823.0,2414348.83511,0.0,0,4.217758849997493,-0.0001386888450728447,52.01545467167296,0.00227195001207286,0.0022830589907243204
2014-08-27 23:59:59,XLM,0.0023280701134353,0.0022684000432491,0.0022807400673627,0.0022729900665581,60131.80078125,2371027.58183,-0.0,0,-1.827108816686877,-0.00013699796149179008,54.42438076085022,0.0022555580362677,0.00227668499574059
2014-08-28 23:59:59,XLM,0.0023158499971032,0.0021091399248689,0.0022700899280607,0.0021804498974233,90044.1015625,2274496.1882,-0.0,0,-4.2440860138156635,-0.00014149408657730895,54.18870049434009,0.00224419599398964,0.00229226897936308
